arrival,Stain,departure,Staout,time
Sta61,,Sta3,,42
Sta21,,Sta154,,42
Sta123,,Sta70,,42
Sta71,,Sta83,,42
Sta108,,Sta24,,42
Sta92,,Sta143,,42
Sta151,,Sta131,,42
Sta12,,Sta14,,42
Sta2,,Sta53,,42
Sta141,,Sta163,,42
Sta73,,Sta130,,42
Sta90,,Sta108,,42
Sta59,,Sta129,,42
Sta159,,Sta132,,42
Sta31,,Sta146,,42
Sta139,,Sta159,,42
Sta129,,Sta103,,42
Sta31,,Sta45,,42
Sta128,,Sta129,,42
Sta27,,Sta56,,42
Sta114,,Sta147,,42
Sta78,,Sta168,,42
Sta123,,Sta113,,42
Sta88,,Sta93,,42
Sta45,,Sta54,,42
Sta97,,Sta41,,42
Sta41,,Sta4,,42
Sta145,,Sta31,,42
Sta21,,Sta39,,42
Sta133,,Sta167,,42
Sta97,,Sta151,,42
Sta100,,Sta130,,42
Sta40,,Sta66,,42
Sta98,,Sta96,,42
Sta38,,Sta115,,42
Sta43,,Sta40,,42
Sta22,,Sta26,,42
Sta158,,Sta92,,42
Sta4,,Sta38,,42
Sta4,,Sta62,,42
Sta52,,Sta97,,42
Sta140,,Sta94,,42
Sta149,,Sta159,,42
Sta39,,Sta130,,42
Sta91,,Sta156,,42
Sta77,,Sta7,,42
Sta101,,Sta103,,42
Sta27,,Sta138,,42
Sta147,,Sta29,,42
Sta9,,Sta17,,42
Sta132,,Sta1,,42
Sta144,,Sta34,,42
Sta100,,Sta161,,42
Sta66,,Sta148,,42
Sta38,,Sta95,,42
Sta64,,Sta162,,42
Sta45,,Sta42,,42
Sta53,,Sta66,,42
Sta16,,Sta159,,42
Sta98,,Sta147,,42
Sta110,,Sta151,,42
Sta91,,Sta53,,42
Sta57,,Sta119,,42
Sta92,,Sta70,,42
Sta117,,Sta93,,42
Sta163,,Sta114,,42
Sta144,,Sta143,,42
Sta154,,Sta56,,42
Sta95,,Sta154,,42
Sta90,,Sta18,,42
Sta58,,Sta103,,42
Sta78,,Sta157,,42
Sta75,,Sta112,,42
Sta48,,Sta56,,42
Sta77,,Sta98,,42
Sta144,,Sta96,,42
Sta114,,Sta21,,42
Sta38,,Sta103,,42
Sta25,,Sta16,,42
Sta154,,Sta32,,42
Sta40,,Sta165,,42
Sta37,,Sta164,,42
Sta18,,Sta105,,42
Sta31,,Sta123,,42
Sta78,,Sta111,,42
Sta37,,Sta82,,42
Sta100,,Sta82,,42
Sta93,,Sta13,,42
Sta18,,Sta12,,42
Sta85,,Sta18,,42
Sta62,,Sta142,,42
Sta43,,Sta95,,42
Sta55,,Sta6,,42
Sta150,,Sta100,,42
Sta3,,Sta16,,42
Sta55,,Sta120,,43
Sta158,,Sta129,,43
Sta102,,Sta23,,43
Sta127,,Sta85,,43
Sta94,,Sta20,,43
Sta132,,Sta47,,43
Sta142,,Sta108,,43
Sta148,,Sta115,,43
Sta33,,Sta131,,43
Sta77,,Sta5,,43
Sta70,,Sta103,,43
Sta162,,Sta73,,43
Sta61,,Sta29,,43
Sta136,,Sta142,,43
Sta160,,Sta39,,43
Sta46,,Sta110,,43
Sta84,,Sta148,,43
Sta57,,Sta129,,43
Sta89,,Sta103,,43
Sta75,,Sta26,,43
Sta37,,Sta146,,43
Sta168,,Sta8,,43
Sta60,,Sta134,,43
Sta82,,Sta46,,43
Sta41,,Sta142,,43
Sta63,,Sta164,,43
Sta126,,Sta45,,43
Sta123,,Sta141,,43
Sta25,,Sta158,,43
Sta165,,Sta63,,43
Sta31,,Sta32,,43
Sta23,,Sta42,,43
Sta132,,Sta25,,43
Sta143,,Sta27,,43
Sta75,,Sta31,,43
Sta23,,Sta161,,43
Sta138,,Sta70,,43
Sta161,,Sta130,,43
Sta119,,Sta47,,43
Sta82,,Sta72,,43
Sta130,,Sta17,,43
Sta114,,Sta6,,43
Sta67,,Sta132,,43
Sta165,,Sta136,,43
Sta120,,Sta167,,43
Sta151,,Sta86,,43
Sta69,,Sta22,,43
Sta113,,Sta146,,43
Sta11,,Sta141,,43
Sta114,,Sta161,,43
Sta85,,Sta120,,43
Sta40,,Sta60,,43
Sta95,,Sta161,,43
Sta151,,Sta41,,43
Sta36,,Sta15,,43
Sta9,,Sta85,,43
Sta29,,Sta42,,43
Sta8,,Sta56,,43
Sta39,,Sta120,,43
Sta64,,Sta114,,43
Sta107,,Sta168,,43
Sta131,,Sta68,,43
Sta151,,Sta114,,43
Sta130,,Sta154,,43
Sta137,,Sta92,,43
Sta48,,Sta100,,43
Sta40,,Sta58,,43
Sta118,,Sta68,,43
Sta148,,Sta135,,43
Sta41,,Sta70,,43
Sta157,,Sta83,,43
Sta82,,Sta3,,43
Sta129,,Sta119,,43
Sta138,,Sta17,,43
Sta106,,Sta30,,43
Sta38,,Sta72,,43
Sta100,,Sta160,,43
Sta27,,Sta135,,43
Sta122,,Sta168,,43
Sta141,,Sta41,,43
Sta150,,Sta146,,43
Sta73,,Sta29,,43
Sta144,,Sta158,,43
Sta47,,Sta26,,43
Sta52,,Sta162,,43
Sta24,,Sta79,,43
Sta86,,Sta35,,43
Sta94,,Sta70,,43
Sta167,,Sta160,,43
Sta28,,Sta152,,43
Sta18,,Sta16,,43
Sta130,,Sta55,,43
Sta150,,Sta91,,43
Sta147,,Sta15,,43
Sta58,,Sta93,,43
Sta157,,Sta96,,43
Sta154,,Sta167,,43
Sta123,,Sta161,,43
Sta150,,Sta104,,43
Sta147,,Sta103,,43
Sta159,,Sta111,,43
Sta53,,Sta113,,43
Sta93,,Sta111,,43
Sta161,,Sta120,,43
Sta114,,Sta133,,43
Sta117,,Sta72,,43
Sta1,,Sta85,,43
Sta152,,Sta131,,43
Sta168,,Sta77,,43
Sta94,,Sta90,,43
Sta57,,Sta144,,43
Sta145,,Sta137,,43
Sta12,,Sta114,,43
Sta8,,Sta135,,43
Sta152,,Sta101,,43
Sta160,,Sta59,,43
Sta93,,Sta2,,43
Sta138,,Sta97,,43
Sta158,,Sta62,,43
Sta59,,Sta82,,43
Sta5,,Sta62,,43
Sta26,,Sta87,,43
Sta64,,Sta92,,43
Sta55,,Sta158,,43
Sta56,,Sta58,,43
Sta98,,Sta73,,43
Sta164,,Sta95,,43
Sta43,,Sta114,,43
Sta72,,Sta96,,43
Sta37,,Sta79,,43
Sta164,,Sta29,,43
Sta13,,Sta78,,43
Sta168,,Sta144,,43
Sta80,,Sta39,,43
Sta87,,Sta62,,43
Sta25,,Sta19,,43
Sta139,,Sta161,,43
Sta83,,Sta91,,43
Sta58,,Sta88,,43
Sta159,,Sta90,,43
Sta111,,Sta167,,43
Sta37,,Sta85,,43
Sta150,,Sta118,,43
Sta10,,Sta15,,43
Sta58,,Sta141,,43
Sta40,,Sta76,,44
Sta29,,Sta128,,44
Sta98,,Sta42,,44
Sta99,,Sta69,,44
Sta12,,Sta56,,44
Sta158,,Sta159,,44
Sta118,,Sta119,,44
Sta142,,Sta32,,44
Sta32,,Sta69,,44
Sta78,,Sta66,,44
Sta138,,Sta141,,44
Sta77,,Sta136,,44
Sta110,,Sta3,,44
Sta16,,Sta41,,44
Sta145,,Sta56,,44
Sta12,,Sta23,,44
Sta129,,Sta61,,44
Sta163,,Sta158,,44
Sta47,,Sta50,,44
Sta93,,Sta87,,44
Sta158,,Sta79,,44
Sta31,,Sta88,,44
Sta81,,Sta55,,44
Sta42,,Sta118,,44
Sta146,,Sta101,,44
Sta4,,Sta129,,44
Sta30,,Sta76,,44
Sta32,,Sta54,,44
Sta27,,Sta167,,44
Sta42,,Sta93,,44
Sta77,,Sta63,,44
Sta21,,Sta20,,44
Sta83,,Sta141,,44
Sta107,,Sta157,,44
Sta89,,Sta45,,44
Sta130,,Sta14,,44
Sta151,,Sta34,,44
Sta100,,Sta122,,44
Sta120,,Sta150,,44
Sta40,,Sta119,,44
Sta110,,Sta41,,44
Sta23,,Sta35,,44
Sta151,,Sta100,,44
Sta130,,Sta70,,44
Sta108,,Sta105,,44
Sta16,,Sta9,,44
Sta121,,Sta103,,44
Sta13,,Sta9,,44
Sta70,,Sta4,,44
Sta162,,Sta166,,44
Sta37,,Sta1,,44
Sta136,,Sta4,,44
Sta38,,Sta17,,44
Sta113,,Sta127,,44
Sta132,,Sta113,,44
Sta130,,Sta142,,44
Sta88,,Sta46,,44
Sta140,,Sta1,,44
Sta109,,Sta26,,44
Sta12,,Sta130,,44
Sta54,,Sta107,,44
Sta145,,Sta11,,44
Sta152,,Sta29,,44
Sta26,,Sta8,,44
Sta95,,Sta14,,44
Sta85,,Sta108,,44
Sta16,,Sta22,,44
Sta19,,Sta158,,44
Sta29,,Sta36,,44
Sta70,,Sta127,,44
Sta137,,Sta103,,44
Sta91,,Sta17,,44
Sta97,,Sta114,,44
Sta9,,Sta106,,44
Sta107,,Sta113,,44
Sta95,,Sta12,,44
Sta99,,Sta75,,44
Sta40,,Sta75,,44
Sta30,,Sta111,,44
Sta115,,Sta166,,44
Sta166,,Sta90,,44
Sta7,,Sta157,,44
Sta58,,Sta89,,44
Sta99,,Sta26,,44
Sta25,,Sta48,,44
Sta60,,Sta90,,44
Sta33,,Sta85,,44
Sta42,,Sta86,,44
Sta59,,Sta91,,44
Sta69,,Sta107,,44
Sta141,,Sta165,,44
Sta88,,Sta113,,44
Sta108,,Sta50,,44
Sta75,,Sta17,,44
Sta141,,Sta37,,44
Sta32,,Sta9,,44
Sta131,,Sta94,,44
Sta53,,Sta37,,44
Sta22,,Sta27,,44
Sta20,,Sta145,,44
Sta29,,Sta71,,44
Sta156,,Sta92,,44
Sta162,,Sta68,,44
Sta64,,Sta57,,44
Sta62,,Sta92,,44
Sta12,,Sta154,,44
Sta38,,Sta54,,44
Sta64,,Sta72,,44
Sta9,,Sta157,,44
Sta89,,Sta164,,44
Sta113,,Sta137,,44
Sta167,,Sta153,,44
Sta53,,Sta132,,44
Sta82,,Sta144,,44
Sta137,,Sta152,,44
Sta78,,Sta69,,44
Sta2,,Sta54,,44
Sta138,,Sta168,,44
Sta31,,Sta102,,44
Sta73,,Sta12,,44
Sta19,,Sta92,,44
Sta14,,Sta29,,44
Sta4,,Sta58,,44
Sta68,,Sta97,,44
Sta115,,Sta106,,44
Sta88,,Sta62,,44
Sta91,,Sta2,,44
Sta127,,Sta168,,44
Sta117,,Sta20,,44
Sta26,,Sta144,,44
Sta150,,Sta114,,44
Sta164,,Sta28,,44
Sta1,,Sta16,,44
Sta7,,Sta122,,44
Sta138,,Sta113,,44
Sta123,,Sta16,,44
Sta57,,Sta89,,44
Sta6,,Sta140,,44
Sta42,,Sta59,,44
Sta108,,Sta60,,44
Sta131,,Sta164,,44
Sta120,,Sta53,,44
Sta21,,Sta3,,44
Sta68,,Sta144,,44
Sta58,,Sta31,,44
Sta98,,Sta136,,44
Sta39,,Sta111,,44
Sta19,,Sta142,,44
Sta150,,Sta72,,44
Sta93,,Sta50,,45
Sta44,,Sta92,,45
Sta134,,Sta102,,45
Sta120,,Sta69,,45
Sta143,,Sta5,,45
Sta162,,Sta119,,45
Sta157,,Sta22,,45
Sta122,,Sta46,,45
Sta70,,Sta22,,45
Sta128,,Sta127,,45
Sta97,,Sta25,,45
Sta37,,Sta127,,45
Sta139,,Sta1,,45
Sta129,,Sta142,,45
Sta123,,Sta149,,45
Sta34,,Sta40,,45
Sta20,,Sta48,,45
Sta22,,Sta141,,45
Sta130,,Sta64,,45
Sta148,,Sta118,,45
Sta67,,Sta44,,45
Sta120,,Sta14,,45
Sta54,,Sta99,,45
Sta140,,Sta3,,45
Sta123,,Sta142,,45
Sta61,,Sta151,,45
Sta56,,Sta147,,45
Sta105,,Sta41,,45
Sta126,,Sta75,,45
Sta89,,Sta38,,45
Sta9,,Sta142,,45
Sta36,,Sta86,,45
Sta129,,Sta44,,45
Sta31,,Sta42,,45
Sta162,,Sta94,,45
Sta14,,Sta114,,45
Sta51,,Sta30,,45
Sta136,,Sta122,,45
Sta141,,Sta146,,45
Sta41,,Sta101,,45
Sta25,,Sta137,,45
Sta157,,Sta164,,45
Sta129,,Sta13,,45
Sta9,,Sta71,,45
Sta48,,Sta135,,45
Sta42,,Sta56,,45
Sta45,,Sta46,,45
Sta2,,Sta1,,45
Sta15,,Sta160,,45
Sta135,,Sta21,,45
Sta12,,Sta64,,45
Sta94,,Sta72,,45
Sta46,,Sta151,,45
Sta56,,Sta161,,45
Sta136,,Sta63,,45
Sta40,,Sta148,,45
Sta61,,Sta60,,45
Sta52,,Sta131,,45
Sta92,,Sta37,,45
Sta155,,Sta144,,45
Sta51,,Sta21,,45
Sta21,,Sta120,,45
Sta35,,Sta118,,45
Sta92,,Sta13,,45
Sta30,,Sta140,,45
Sta168,,Sta60,,45
Sta39,,Sta33,,45
Sta108,,Sta119,,45
Sta73,,Sta84,,45
Sta163,,Sta95,,45
Sta145,,Sta129,,45
Sta122,,Sta39,,45
Sta159,,Sta61,,45
Sta129,,Sta71,,45
Sta140,,Sta47,,45
Sta64,,Sta161,,45
Sta22,,Sta97,,45
Sta89,,Sta152,,45
Sta119,,Sta46,,45
Sta22,,Sta55,,45
Sta139,,Sta5,,45
Sta55,,Sta32,,45
Sta12,,Sta100,,45
Sta39,,Sta52,,45
Sta142,,Sta18,,45
Sta50,,Sta78,,45
Sta145,,Sta101,,45
Sta39,,Sta151,,45
Sta8,,Sta166,,45
Sta61,,Sta48,,45
Sta21,,Sta81,,45
Sta160,,Sta131,,45
Sta90,,Sta107,,45
Sta145,,Sta46,,45
Sta82,,Sta167,,45
Sta21,,Sta167,,45
Sta79,,Sta74,,45
Sta108,,Sta13,,45
Sta9,,Sta132,,45
Sta137,,Sta44,,45
Sta90,,Sta148,,45
Sta96,,Sta168,,45
Sta162,,Sta80,,45
Sta15,,Sta43,,45
Sta25,,Sta80,,45
Sta129,,Sta16,,45
Sta97,,Sta46,,45
Sta66,,Sta118,,45
Sta46,,Sta44,,45
Sta98,,Sta4,,45
Sta64,,Sta135,,45
Sta10,,Sta63,,45
Sta91,,Sta141,,45
Sta152,,Sta46,,45
Sta142,,Sta38,,45
Sta150,,Sta12,,45
Sta133,,Sta90,,45
Sta165,,Sta3,,45
Sta53,,Sta139,,45
Sta38,,Sta101,,45
Sta19,,Sta67,,45
Sta117,,Sta56,,45
Sta130,,Sta31,,45
Sta20,,Sta44,,45
Sta124,,Sta56,,45
Sta163,,Sta90,,45
Sta20,,Sta103,,45
Sta163,,Sta142,,45
Sta4,,Sta37,,45
Sta44,,Sta19,,45
Sta19,,Sta129,,45
Sta8,,Sta11,,45
Sta113,,Sta83,,45
Sta101,,Sta30,,45
Sta128,,Sta123,,45
Sta75,,Sta158,,45
Sta23,,Sta21,,45
Sta15,,Sta45,,45
Sta109,,Sta95,,45
Sta78,,Sta128,,45
Sta144,,Sta106,,45
Sta91,,Sta108,,45
Sta103,,Sta35,,45
Sta43,,Sta111,,45
Sta73,,Sta21,,45
Sta139,,Sta22,,45
Sta55,,Sta38,,45
Sta132,,Sta142,,45
Sta18,,Sta96,,45
Sta7,,Sta100,,45
Sta37,,Sta163,,45
Sta36,,Sta98,,45
Sta44,,Sta8,,45
Sta123,,Sta13,,45
Sta159,,Sta71,,45
Sta123,,Sta91,,45
Sta31,,Sta79,,45
Sta59,,Sta152,,45
Sta19,,Sta147,,45
Sta152,,Sta84,,45
Sta163,,Sta22,,45
Sta142,,Sta140,,45
Sta48,,Sta3,,45
Sta133,,Sta60,,45
Sta16,,Sta152,,45
Sta23,,Sta44,,45
Sta127,,Sta156,,46
Sta43,,Sta63,,46
Sta148,,Sta134,,46
Sta81,,Sta143,,46
Sta154,,Sta141,,46
Sta29,,Sta139,,46
Sta151,,Sta20,,46
Sta129,,Sta50,,46
Sta127,,Sta141,,46
Sta103,,Sta136,,46
Sta52,,Sta100,,46
Sta126,,Sta71,,46
Sta151,,Sta23,,46
Sta132,,Sta108,,46
Sta128,,Sta63,,46
Sta123,,Sta37,,46
Sta120,,Sta17,,46
Sta38,,Sta126,,46
Sta81,,Sta61,,46
Sta132,,Sta163,,46
Sta61,,Sta148,,46
Sta29,,Sta156,,46
Sta137,,Sta117,,46
Sta139,,Sta154,,46
Sta141,,Sta7,,46
Sta153,,Sta100,,46
Sta55,,Sta133,,46
Sta81,,Sta157,,46
Sta68,,Sta56,,46
Sta72,,Sta122,,46
Sta41,,Sta2,,46
Sta94,,Sta115,,46
Sta5,,Sta147,,46
Sta55,,Sta87,,46
Sta146,,Sta80,,46
Sta46,,Sta94,,46
Sta42,,Sta152,,46
Sta135,,Sta153,,46
Sta128,,Sta98,,46
Sta41,,Sta51,,46
Sta37,,Sta138,,46
Sta162,,Sta35,,46
Sta15,,Sta109,,46
Sta55,,Sta21,,46
Sta8,,Sta114,,46
Sta61,,Sta78,,46
Sta101,,Sta138,,46
Sta64,,Sta91,,46
Sta90,,Sta99,,46
Sta30,,Sta19,,46
Sta127,,Sta69,,46
Sta48,,Sta15,,46
Sta79,,Sta82,,46
Sta27,,Sta54,,46
Sta27,,Sta21,,46
Sta17,,Sta22,,46
Sta66,,Sta123,,46
Sta145,,Sta89,,46
Sta83,,Sta85,,46
Sta85,,Sta123,,46
Sta62,,Sta41,,46
Sta86,,Sta110,,46
Sta160,,Sta162,,46
Sta107,,Sta66,,46
Sta46,,Sta76,,46
Sta8,,Sta118,,46
Sta133,,Sta54,,46
Sta59,,Sta159,,46
Sta103,,Sta5,,46
Sta106,,Sta46,,46
Sta167,,Sta48,,46
Sta79,,Sta4,,46
Sta146,,Sta103,,46
Sta17,,Sta35,,46
Sta103,,Sta25,,46
Sta50,,Sta3,,46
Sta150,,Sta92,,46
Sta136,,Sta3,,46
Sta96,,Sta47,,46
Sta113,,Sta22,,46
Sta141,,Sta111,,46
Sta15,,Sta97,,46
Sta141,,Sta6,,46
Sta125,,Sta85,,46
Sta79,,Sta2,,46
Sta7,,Sta95,,46
Sta31,,Sta1,,46
Sta110,,Sta68,,46
Sta84,,Sta123,,46
Sta25,,Sta101,,46
Sta132,,Sta3,,46
Sta39,,Sta66,,46
Sta151,,Sta56,,46
Sta7,,Sta90,,46
Sta67,,Sta96,,46
Sta26,,Sta60,,46
Sta93,,Sta123,,46
Sta154,,Sta71,,46
Sta134,,Sta164,,46
Sta151,,Sta138,,46
Sta148,,Sta131,,46
Sta21,,Sta157,,46
Sta26,,Sta147,,46
Sta27,,Sta133,,46
Sta119,,Sta148,,46
Sta46,,Sta38,,46
Sta107,,Sta91,,46
Sta164,,Sta39,,46
Sta118,,Sta58,,46
Sta24,,Sta107,,46
Sta2,,Sta159,,46
Sta96,,Sta159,,46
Sta75,,Sta125,,46
Sta50,,Sta60,,46
Sta13,,Sta2,,46
Sta19,,Sta35,,46
Sta50,,Sta52,,46
Sta59,,Sta6,,46
Sta59,,Sta35,,46
Sta145,,Sta69,,46
Sta58,,Sta20,,46
Sta48,,Sta22,,46
Sta8,,Sta36,,46
Sta69,,Sta154,,46
Sta17,,Sta147,,46
Sta111,,Sta144,,46
Sta103,,Sta69,,47
Sta117,,Sta102,,47
Sta142,,Sta91,,47
Sta29,,Sta88,,47
Sta82,,Sta129,,47
Sta72,,Sta61,,47
Sta162,,Sta99,,47
Sta91,,Sta4,,47
Sta61,,Sta63,,47
Sta44,,Sta54,,47
Sta111,,Sta41,,47
Sta89,,Sta161,,47
Sta100,,Sta6,,47
Sta30,,Sta44,,47
Sta122,,Sta98,,47
Sta159,,Sta65,,47
Sta134,,Sta133,,47
Sta6,,Sta157,,47
Sta52,,Sta56,,47
Sta33,,Sta134,,47
Sta35,,Sta56,,47
Sta143,,Sta127,,47
Sta64,,Sta120,,47
Sta126,,Sta58,,47
Sta142,,Sta138,,47
Sta71,,Sta64,,47
Sta23,,Sta160,,47
Sta38,,Sta118,,47
Sta123,,Sta111,,47
Sta59,,Sta67,,47
Sta79,,Sta44,,47
Sta3,,Sta88,,47
Sta20,,Sta42,,47
Sta134,,Sta36,,47
Sta107,,Sta105,,47
Sta34,,Sta9,,47
Sta66,,Sta76,,47
Sta148,,Sta168,,47
Sta91,,Sta69,,47
Sta168,,Sta83,,47
Sta31,,Sta120,,47
Sta102,,Sta121,,47
Sta31,,Sta91,,47
Sta110,,Sta15,,47
Sta53,,Sta25,,47
Sta37,,Sta108,,47
Sta97,,Sta39,,47
Sta119,,Sta131,,47
Sta55,,Sta27,,47
Sta162,,Sta14,,47
Sta103,,Sta130,,47
Sta59,,Sta122,,47
Sta122,,Sta160,,47
Sta158,,Sta136,,47
Sta73,,Sta115,,47
Sta37,,Sta103,,47
Sta146,,Sta97,,47
Sta37,,Sta75,,47
Sta78,,Sta119,,47
Sta40,,Sta166,,47
Sta158,,Sta70,,47
Sta27,,Sta46,,47
Sta103,,Sta55,,47
Sta82,,Sta67,,47
Sta94,,Sta40,,47
Sta114,,Sta75,,47
Sta26,,Sta124,,47
Sta33,,Sta40,,47
Sta167,,Sta161,,47
Sta6,,Sta118,,47
Sta88,,Sta38,,47
Sta9,,Sta37,,47
Sta66,,Sta154,,47
Sta142,,Sta37,,47
Sta48,,Sta23,,47
Sta75,,Sta124,,47
Sta113,,Sta81,,47
Sta68,,Sta106,,47
Sta17,,Sta161,,47
Sta148,,Sta1,,47
Sta152,,Sta5,,47
Sta76,,Sta131,,47
Sta98,,Sta143,,47
Sta142,,Sta8,,47
Sta78,,Sta44,,47
Sta144,,Sta62,,47
Sta117,,Sta54,,47
Sta84,,Sta107,,47
Sta94,,Sta26,,47
Sta74,,Sta18,,47
Sta72,,Sta109,,47
Sta8,,Sta69,,47
Sta41,,Sta103,,47
Sta72,,Sta154,,47
Sta16,,Sta127,,47
Sta150,,Sta71,,47
Sta117,,Sta3,,47
Sta22,,Sta37,,47
Sta87,,Sta70,,47
Sta161,,Sta81,,47
Sta8,,Sta162,,47
Sta159,,Sta140,,47
Sta34,,Sta48,,47
Sta25,,Sta119,,47
Sta67,,Sta140,,47
Sta130,,Sta150,,47
Sta140,,Sta19,,47
Sta133,,Sta80,,47
Sta164,,Sta132,,47
Sta21,,Sta84,,47
Sta39,,Sta36,,47
Sta5,,Sta24,,47
Sta80,,Sta114,,47
Sta166,,Sta37,,47
Sta166,,Sta152,,47
Sta18,,Sta82,,47
Sta19,,Sta6,,47
Sta132,,Sta165,,47
Sta54,,Sta163,,47
Sta96,,Sta53,,47
Sta7,,Sta56,,47
Sta14,,Sta1,,47
Sta78,,Sta158,,47
Sta48,,Sta130,,47
Sta83,,Sta69,,47
Sta164,,Sta109,,47
Sta96,,Sta3,,47
Sta120,,Sta78,,47
Sta117,,Sta46,,47
Sta146,,Sta19,,47
Sta87,,Sta140,,47
Sta101,,Sta166,,47
Sta132,,Sta77,,47
Sta159,,Sta148,,47
Sta167,,Sta60,,47
Sta69,,Sta158,,47
Sta58,,Sta86,,47
Sta62,,Sta70,,47
Sta147,,Sta92,,47
Sta25,,Sta50,,47
Sta27,,Sta157,,47
Sta26,,Sta81,,47
Sta45,,Sta90,,47
Sta45,,Sta166,,47
Sta59,,Sta78,,47
Sta40,,Sta50,,48
Sta12,,Sta20,,48
Sta146,,Sta13,,48
Sta160,,Sta115,,48
Sta117,,Sta89,,48
Sta12,,Sta167,,48
Sta20,,Sta68,,48
Sta125,,Sta4,,48
Sta90,,Sta12,,48
Sta1,,Sta105,,48
Sta87,,Sta126,,48
Sta142,,Sta22,,48
Sta92,,Sta136,,48
Sta44,,Sta1,,48
Sta20,,Sta35,,48
Sta118,,Sta28,,48
Sta1,,Sta156,,48
Sta48,,Sta128,,48
Sta54,,Sta88,,48
Sta86,,Sta75,,48
Sta132,,Sta129,,48
Sta139,,Sta89,,48
Sta161,,Sta90,,48
Sta100,,Sta125,,48
Sta69,,Sta21,,48
Sta73,,Sta90,,48
Sta122,,Sta167,,48
Sta102,,Sta77,,48
Sta3,,Sta156,,48
Sta132,,Sta4,,48
Sta40,,Sta7,,48
Sta111,,Sta1,,48
Sta46,,Sta52,,48
Sta50,,Sta107,,48
Sta84,,Sta99,,48
Sta107,,Sta119,,48
Sta56,,Sta76,,48
Sta41,,Sta137,,48
Sta129,,Sta140,,48
Sta158,,Sta108,,48
Sta158,,Sta123,,48
Sta9,,Sta139,,48
Sta3,,Sta42,,48
Sta25,,Sta113,,48
Sta110,,Sta76,,48
Sta4,,Sta130,,48
Sta50,,Sta118,,48
Sta68,,Sta41,,48
Sta34,,Sta46,,48
Sta134,,Sta27,,48
Sta67,,Sta128,,48
Sta149,,Sta144,,48
Sta99,,Sta101,,48
Sta95,,Sta66,,48
Sta15,,Sta152,,48
Sta2,,Sta152,,48
Sta99,,Sta16,,48
Sta75,,Sta142,,48
Sta80,,Sta76,,48
Sta152,,Sta136,,48
Sta119,,Sta83,,48
Sta75,,Sta15,,48
Sta68,,Sta100,,48
Sta2,,Sta30,,48
Sta109,,Sta90,,48
Sta76,,Sta118,,48
Sta132,,Sta146,,48
Sta143,,Sta1,,48
Sta32,,Sta158,,48
Sta160,,Sta86,,48
Sta20,,Sta161,,48
Sta60,,Sta131,,48
Sta141,,Sta8,,48
Sta48,,Sta133,,48
Sta157,,Sta109,,48
Sta27,,Sta61,,48
Sta159,,Sta44,,48
Sta67,,Sta117,,48
Sta48,,Sta69,,48
Sta160,,Sta72,,48
Sta39,,Sta112,,48
Sta98,,Sta59,,48
Sta57,,Sta30,,48
Sta22,,Sta101,,48
Sta150,,Sta161,,48
Sta17,,Sta133,,48
Sta82,,Sta85,,48
Sta12,,Sta120,,48
Sta41,,Sta52,,48
Sta31,,Sta87,,48
Sta117,,Sta86,,48
Sta75,,Sta101,,48
Sta30,,Sta128,,48
Sta124,,Sta45,,48
Sta92,,Sta16,,48
Sta73,,Sta40,,48
Sta147,,Sta144,,48
Sta125,,Sta2,,48
Sta110,,Sta52,,48
Sta75,,Sta168,,48
Sta159,,Sta17,,48
Sta90,,Sta21,,48
Sta147,,Sta31,,48
Sta120,,Sta16,,48
Sta39,,Sta68,,48
Sta75,,Sta137,,48
Sta147,,Sta20,,48
Sta62,,Sta146,,48
Sta148,,Sta167,,48
Sta102,,Sta118,,48
Sta21,,Sta139,,48
Sta81,,Sta93,,48
Sta61,,Sta93,,48
Sta160,,Sta26,,48
Sta135,,Sta75,,48
Sta91,,Sta158,,48
Sta37,,Sta167,,48
Sta24,,Sta154,,48
Sta132,,Sta92,,48
Sta100,,Sta152,,48
Sta100,,Sta164,,48
Sta75,,Sta29,,48
Sta61,,Sta73,,48
Sta6,,Sta56,,48
Sta159,,Sta4,,48
Sta59,,Sta144,,48
Sta145,,Sta38,,48
Sta14,,Sta66,,48
Sta97,,Sta92,,48
Sta86,,Sta38,,48
Sta52,,Sta66,,48
Sta131,,Sta97,,48
Sta80,,Sta15,,48
Sta16,,Sta142,,48
Sta158,,Sta18,,48
Sta79,,Sta128,,48
Sta91,,Sta143,,48
Sta166,,Sta114,,48
Sta147,,Sta137,,48
Sta111,,Sta85,,48
Sta78,,Sta130,,48
Sta130,,Sta18,,48
Sta105,,Sta133,,48
Sta117,,Sta101,,48
Sta123,,Sta119,,48
Sta123,,Sta26,,48
Sta21,,Sta15,,48
Sta159,,Sta50,,48
Sta103,,Sta11,,48
Sta16,,Sta130,,48
Sta71,,Sta66,,48
Sta47,,Sta116,,48
Sta101,,Sta45,,48
Sta116,,Sta69,,48
Sta1,,Sta13,,48
Sta141,,Sta120,,49
Sta63,,Sta94,,49
Sta32,,Sta70,,49
Sta127,,Sta142,,49
Sta161,,Sta84,,49
Sta160,,Sta17,,49
Sta160,,Sta31,,49
Sta123,,Sta132,,49
Sta17,,Sta28,,49
Sta143,,Sta63,,49
Sta32,,Sta4,,49
Sta26,,Sta133,,49
Sta25,,Sta110,,49
Sta119,,Sta53,,49
Sta97,,Sta76,,49
Sta93,,Sta156,,49
Sta76,,Sta161,,49
