month,day,sta,flow
5,2,Sta35,22
5,2,Sta36,12
5,2,Sta37,9
5,2,Sta38,3
5,2,Sta39,20
5,2,Sta4,7
5,2,Sta40,49
5,2,Sta41,37
5,2,Sta42,29
5,2,Sta43,2
5,2,Sta44,26
5,2,Sta45,1
5,2,Sta46,22
5,2,Sta47,61
5,2,Sta48,17
5,2,Sta49,57
5,2,Sta5,124
5,2,Sta50,9
5,2,Sta51,3
5,2,Sta52,8
5,2,Sta53,8
5,2,Sta54,34
5,2,Sta55,20
5,2,Sta56,40
5,2,Sta57,7
5,2,Sta58,1
5,2,Sta59,2
5,2,Sta6,4
5,2,Sta60,5
5,2,Sta61,44
5,2,Sta62,5
5,2,Sta63,305
5,2,Sta64,22
5,2,Sta65,41
5,2,Sta66,2
5,2,Sta67,60
5,2,Sta68,12
5,2,Sta69,13
5,2,Sta7,3
5,2,Sta70,27
5,2,Sta71,5
5,2,Sta72,23
5,2,Sta73,6
5,2,Sta74,36
5,2,Sta75,7
5,2,Sta76,27
5,2,Sta77,2
5,2,Sta78,13
5,2,Sta79,130
5,2,Sta8,4
5,2,Sta80,28
5,2,Sta81,92
5,2,Sta82,27
5,2,Sta83,19
5,2,Sta84,13
5,2,Sta85,20
5,2,Sta86,15
5,2,Sta87,35
5,2,Sta88,82
5,2,Sta89,206
5,2,Sta9,134
5,2,Sta90,13
5,2,Sta91,8
5,2,Sta92,13
5,2,Sta93,14
5,2,Sta94,24
5,2,Sta95,26
5,2,Sta96,10
5,2,Sta97,24
5,2,Sta98,32
5,2,Sta99,18
5,3,Sta1,47
5,3,Sta10,3
5,3,Sta100,39
5,3,Sta101,12
5,3,Sta103,6
5,3,Sta104,48
5,3,Sta105,3
5,3,Sta106,9
5,3,Sta107,48
5,3,Sta108,103
5,3,Sta109,23
5,3,Sta11,4
5,3,Sta110,142
5,3,Sta111,3
5,3,Sta112,15
5,3,Sta113,6
5,3,Sta114,26
5,3,Sta115,93
5,3,Sta116,3
5,3,Sta117,6
5,3,Sta118,42
5,3,Sta119,20
5,3,Sta12,18
5,3,Sta120,26
5,3,Sta121,10
5,3,Sta122,35
5,3,Sta123,33
5,3,Sta124,5
5,3,Sta125,27
5,3,Sta126,278
5,3,Sta127,70
5,3,Sta128,5
5,3,Sta129,159
5,3,Sta13,9
5,3,Sta130,22
5,3,Sta131,15
5,3,Sta132,14
5,3,Sta133,4
5,3,Sta134,249
5,3,Sta135,42
5,3,Sta136,22
5,3,Sta137,18
5,3,Sta138,19
5,3,Sta139,11
5,3,Sta14,16
5,3,Sta140,3
5,3,Sta141,36
5,3,Sta142,28
5,3,Sta143,16
5,3,Sta144,9
5,3,Sta145,7
5,3,Sta146,49
5,3,Sta147,2
5,3,Sta148,11
5,3,Sta149,16
5,3,Sta15,21
5,3,Sta151,8
5,3,Sta152,6
5,3,Sta153,4
5,3,Sta154,39
5,3,Sta155,27
5,3,Sta156,19
5,3,Sta157,19
5,3,Sta158,26
5,3,Sta159,37
5,3,Sta16,6
5,3,Sta160,20
5,3,Sta161,15
5,3,Sta162,56
5,3,Sta163,19
5,3,Sta164,2
5,3,Sta166,3
5,3,Sta167,24
5,3,Sta168,14
5,3,Sta17,33
5,3,Sta18,13
5,3,Sta19,5
5,3,Sta2,13
5,3,Sta20,25
5,3,Sta21,6
5,3,Sta22,29
5,3,Sta23,44
5,3,Sta24,2
5,3,Sta25,25
5,3,Sta26,5
5,3,Sta27,30
5,3,Sta28,39
5,3,Sta29,21
5,3,Sta3,23
5,3,Sta30,95
5,3,Sta31,27
5,3,Sta32,15
5,3,Sta33,4
5,3,Sta34,24
5,3,Sta35,24
5,3,Sta36,12
5,3,Sta37,9
5,3,Sta38,6
5,3,Sta39,15
5,3,Sta4,6
5,3,Sta40,49
5,3,Sta41,44
5,3,Sta42,28
5,3,Sta43,4
5,3,Sta44,25
5,3,Sta45,1
5,3,Sta46,14
5,3,Sta47,74
5,3,Sta48,12
5,3,Sta49,58
5,3,Sta5,125
5,3,Sta50,7
5,3,Sta51,3
5,3,Sta52,6
5,3,Sta53,14
5,3,Sta54,32
5,3,Sta55,26
5,3,Sta56,43
5,3,Sta57,5
5,3,Sta58,1
5,3,Sta59,4
5,3,Sta6,7
5,3,Sta60,5
5,3,Sta61,44
5,3,Sta62,2
5,3,Sta63,291
5,3,Sta64,20
5,3,Sta65,47
5,3,Sta66,7
5,3,Sta67,55
5,3,Sta68,12
5,3,Sta69,7
5,3,Sta7,10
5,3,Sta70,29
5,3,Sta71,7
5,3,Sta72,20
5,3,Sta73,5
5,3,Sta74,25
5,3,Sta75,6
5,3,Sta76,25
5,3,Sta77,5
5,3,Sta78,21
5,3,Sta79,93
5,3,Sta8,6
5,3,Sta80,37
5,3,Sta81,85
5,3,Sta82,15
5,3,Sta83,23
5,3,Sta84,16
5,3,Sta85,23
5,3,Sta86,17
5,3,Sta87,42
5,3,Sta88,53
5,3,Sta89,219
5,3,Sta9,124
5,3,Sta90,9
5,3,Sta91,7
5,3,Sta92,17
5,3,Sta93,11
5,3,Sta94,10
5,3,Sta95,24
5,3,Sta96,16
5,3,Sta97,21
5,3,Sta98,31
5,3,Sta99,29
5,4,Sta1,44
5,4,Sta100,43
5,4,Sta101,12
5,4,Sta102,1
5,4,Sta103,8
5,4,Sta104,48
5,4,Sta105,2
5,4,Sta106,5
5,4,Sta107,76
5,4,Sta108,108
5,4,Sta109,23
5,4,Sta11,6
5,4,Sta110,102
5,4,Sta111,4
5,4,Sta112,2
5,4,Sta113,9
5,4,Sta114,29
5,4,Sta115,91
5,4,Sta116,1
5,4,Sta117,8
5,4,Sta118,51
5,4,Sta119,17
5,4,Sta12,9
5,4,Sta120,27
5,4,Sta121,21
5,4,Sta122,33
5,4,Sta123,20
5,4,Sta124,7
5,4,Sta125,15
5,4,Sta126,295
5,4,Sta127,82
5,4,Sta128,4
5,4,Sta129,124
5,4,Sta13,16
5,4,Sta130,12
5,4,Sta131,19
5,4,Sta132,17
5,4,Sta133,6
5,4,Sta134,217
5,4,Sta135,47
5,4,Sta136,18
5,4,Sta137,12
5,4,Sta138,16
5,4,Sta139,13
5,4,Sta14,14
5,4,Sta140,1
5,4,Sta141,34
5,4,Sta142,27
5,4,Sta143,13
5,4,Sta144,19
5,4,Sta145,1
5,4,Sta146,29
5,4,Sta147,4
5,4,Sta148,10
5,4,Sta149,13
5,4,Sta15,12
5,4,Sta150,1
5,4,Sta151,15
5,4,Sta152,6
5,4,Sta153,5
5,4,Sta154,28
5,4,Sta155,19
5,4,Sta156,18
5,4,Sta157,15
5,4,Sta158,22
5,4,Sta159,19
5,4,Sta16,6
5,4,Sta160,21
5,4,Sta161,7
5,4,Sta162,53
5,4,Sta163,16
5,4,Sta164,2
5,4,Sta165,1
5,4,Sta166,4
5,4,Sta167,27
5,4,Sta168,11
5,4,Sta17,32
5,4,Sta18,4
5,4,Sta19,5
5,4,Sta2,4
5,4,Sta20,35
5,4,Sta21,11
5,4,Sta22,16
5,4,Sta23,47
5,4,Sta24,3
5,4,Sta25,21
5,4,Sta26,6
5,4,Sta27,20
5,4,Sta28,46
5,4,Sta29,18
5,4,Sta3,15
5,4,Sta30,113
5,4,Sta31,25
5,4,Sta32,18
5,4,Sta33,5
5,4,Sta34,13
5,4,Sta35,25
5,4,Sta36,15
5,4,Sta37,7
5,4,Sta38,4
5,4,Sta39,9
5,4,Sta4,7
5,4,Sta40,49
5,4,Sta41,41
5,4,Sta42,33
5,4,Sta43,9
5,4,Sta44,18
5,4,Sta45,2
5,4,Sta46,7
5,4,Sta47,73
5,4,Sta48,13
5,4,Sta49,66
5,4,Sta5,112
5,4,Sta50,8
5,4,Sta51,3
5,4,Sta52,6
5,4,Sta53,8
5,4,Sta54,33
5,4,Sta55,20
5,4,Sta56,41
5,4,Sta57,5
5,4,Sta58,1
5,4,Sta59,5
5,4,Sta6,4
5,4,Sta60,2
5,4,Sta61,51
5,4,Sta62,3
5,4,Sta63,281
5,4,Sta64,25
5,4,Sta65,46
5,4,Sta66,2
5,4,Sta67,73
5,4,Sta68,13
5,4,Sta69,11
5,4,Sta7,3
5,4,Sta70,26
5,4,Sta71,6
5,4,Sta72,30
5,4,Sta73,3
5,4,Sta74,32
5,4,Sta75,5
5,4,Sta76,30
5,4,Sta77,3
5,4,Sta78,12
5,4,Sta79,57
5,4,Sta8,3
5,4,Sta80,26
5,4,Sta81,76
5,4,Sta82,22
5,4,Sta83,23
5,4,Sta84,13
5,4,Sta85,22
5,4,Sta86,24
5,4,Sta87,46
5,4,Sta88,47
5,4,Sta89,181
5,4,Sta9,85
5,4,Sta90,14
5,4,Sta91,8
5,4,Sta92,13
5,4,Sta93,10
5,4,Sta94,15
5,4,Sta95,34
5,4,Sta96,10
5,4,Sta97,27
5,4,Sta98,39
5,4,Sta99,17
5,5,Sta1,45
5,5,Sta10,2
5,5,Sta100,38
5,5,Sta101,14
5,5,Sta102,2
5,5,Sta103,7
5,5,Sta104,55
5,5,Sta105,5
5,5,Sta106,10
5,5,Sta107,64
5,5,Sta108,98
5,5,Sta109,17
5,5,Sta11,8
5,5,Sta110,61
5,5,Sta111,8
5,5,Sta112,12
5,5,Sta113,6
5,5,Sta114,31
5,5,Sta115,85
5,5,Sta116,1
5,5,Sta117,5
5,5,Sta118,60
5,5,Sta119,23
5,5,Sta12,22
5,5,Sta120,27
5,5,Sta121,14
5,5,Sta122,40
5,5,Sta123,24
5,5,Sta124,10
5,5,Sta125,10
5,5,Sta126,228
5,5,Sta127,68
5,5,Sta128,5
5,5,Sta129,94
5,5,Sta13,10
5,5,Sta130,19
5,5,Sta131,22
5,5,Sta132,16
5,5,Sta133,7
5,5,Sta134,299
5,5,Sta135,48
5,5,Sta136,33
5,5,Sta137,6
5,5,Sta138,14
5,5,Sta139,12
5,5,Sta14,17
5,5,Sta140,5
5,5,Sta141,36
5,5,Sta142,38
5,5,Sta143,16
5,5,Sta144,17
5,5,Sta145,4
5,5,Sta146,19
5,5,Sta147,7
5,5,Sta148,13
5,5,Sta149,12
5,5,Sta15,12
5,5,Sta150,3
5,5,Sta151,9
5,5,Sta152,3
5,5,Sta153,3
5,5,Sta154,26
5,5,Sta155,32
5,5,Sta156,17
5,5,Sta157,16
5,5,Sta158,24
5,5,Sta159,27
5,5,Sta16,7
5,5,Sta160,19
5,5,Sta161,7
5,5,Sta162,42
5,5,Sta163,8
5,5,Sta165,3
5,5,Sta167,21
5,5,Sta168,22
5,5,Sta17,28
5,5,Sta18,5
5,5,Sta19,4
5,5,Sta2,4
5,5,Sta20,41
5,5,Sta21,16
5,5,Sta22,25
5,5,Sta23,59
5,5,Sta24,3
5,5,Sta25,23
5,5,Sta26,9
5,5,Sta27,16
5,5,Sta28,37
5,5,Sta29,17
5,5,Sta3,12
5,5,Sta30,102
5,5,Sta31,26
5,5,Sta32,11
5,5,Sta33,4
5,5,Sta34,12
5,5,Sta35,25
5,5,Sta36,12
5,5,Sta37,12
5,5,Sta38,4
5,5,Sta39,16
5,5,Sta4,4
5,5,Sta40,60
5,5,Sta41,52
5,5,Sta42,41
5,5,Sta43,6
5,5,Sta44,23
5,5,Sta45,2
5,5,Sta46,9
5,5,Sta47,76
5,5,Sta48,12
5,5,Sta49,53
5,5,Sta5,76
5,5,Sta50,15
5,5,Sta51,1
5,5,Sta52,5
5,5,Sta53,13
5,5,Sta54,32
5,5,Sta55,23
5,5,Sta56,47
5,5,Sta57,3
5,5,Sta58,1
5,5,Sta59,5
5,5,Sta6,3
5,5,Sta60,2
5,5,Sta61,35
5,5,Sta62,2
5,5,Sta63,225
5,5,Sta64,17
5,5,Sta65,52
5,5,Sta66,4
5,5,Sta67,55
5,5,Sta68,17
5,5,Sta69,18
5,5,Sta7,6
5,5,Sta70,32
5,5,Sta71,4
5,5,Sta72,36
5,5,Sta73,10
5,5,Sta74,38
5,5,Sta75,7
5,5,Sta76,36
5,5,Sta77,3
5,5,Sta78,10
5,5,Sta79,34
5,5,Sta8,3
5,5,Sta80,25
5,5,Sta81,64
5,5,Sta82,9
5,5,Sta83,14
5,5,Sta84,16
5,5,Sta85,17
5,5,Sta86,26
5,5,Sta87,41
5,5,Sta88,53
5,5,Sta89,221
5,5,Sta9,86
5,5,Sta90,15
5,5,Sta91,8
5,5,Sta92,13
5,5,Sta93,12
5,5,Sta94,11
5,5,Sta95,29
5,5,Sta96,14
5,5,Sta97,21
5,5,Sta98,25
5,5,Sta99,47
5,6,Sta1,48
5,6,Sta10,5
5,6,Sta100,50
5,6,Sta101,11
5,6,Sta102,2
5,6,Sta103,11
5,6,Sta104,39
5,6,Sta105,4
5,6,Sta106,12
5,6,Sta107,126
5,6,Sta108,112
5,6,Sta109,23
5,6,Sta11,9
5,6,Sta110,33
5,6,Sta111,7
5,6,Sta112,10
5,6,Sta113,15
5,6,Sta114,59
5,6,Sta115,156
5,6,Sta116,2
5,6,Sta117,10
5,6,Sta118,77
5,6,Sta119,18
5,6,Sta12,26
5,6,Sta120,31
5,6,Sta121,23
5,6,Sta122,44
5,6,Sta123,48
5,6,Sta124,6
5,6,Sta125,17
5,6,Sta126,238
5,6,Sta127,79
5,6,Sta128,2
5,6,Sta129,105
5,6,Sta13,12
5,6,Sta130,41
5,6,Sta131,36
5,6,Sta132,34
5,6,Sta133,8
5,6,Sta134,177
5,6,Sta135,43
5,6,Sta136,48
5,6,Sta137,30
5,6,Sta138,31
5,6,Sta139,13
5,6,Sta14,23
5,6,Sta140,6
5,6,Sta141,50
5,6,Sta142,63
5,6,Sta143,13
5,6,Sta144,29
5,6,Sta145,11
5,6,Sta146,33
5,6,Sta147,8
5,6,Sta148,16
5,6,Sta149,13
5,6,Sta15,32
5,6,Sta150,4
5,6,Sta151,20
5,6,Sta152,6
5,6,Sta153,7
5,6,Sta154,43
5,6,Sta155,36
5,6,Sta156,16
5,6,Sta157,24
5,6,Sta158,19
5,6,Sta159,20
5,6,Sta16,13
5,6,Sta160,27
5,6,Sta161,11
5,6,Sta162,79
5,6,Sta163,12
5,6,Sta164,2
5,6,Sta165,4
5,6,Sta166,8
5,6,Sta167,21
5,6,Sta168,30
5,6,Sta17,49
5,6,Sta18,2
5,6,Sta19,6
5,6,Sta2,9
5,6,Sta20,151
5,6,Sta21,14
5,6,Sta22,44
5,6,Sta23,83
5,6,Sta24,1
5,6,Sta25,45
5,6,Sta26,11
5,6,Sta27,32
5,6,Sta28,39
5,6,Sta29,29
5,6,Sta3,9
5,6,Sta30,108
5,6,Sta31,30
5,6,Sta32,17
5,6,Sta33,3
5,6,Sta34,18
5,6,Sta35,23
5,6,Sta36,14
5,6,Sta37,30
5,6,Sta38,1
5,6,Sta39,18
5,6,Sta4,13
5,6,Sta40,106
5,6,Sta41,52
5,6,Sta42,41
5,6,Sta43,11
5,6,Sta44,25
5,6,Sta46,22
5,6,Sta47,106
5,6,Sta48,20
5,6,Sta49,51
5,6,Sta5,112
5,6,Sta50,16
5,6,Sta51,4
5,6,Sta52,8
5,6,Sta53,17
5,6,Sta54,48
5,6,Sta55,35
5,6,Sta56,51
5,6,Sta57,8
5,6,Sta58,3
5,6,Sta59,11
5,6,Sta6,4
5,6,Sta60,8
5,6,Sta61,49
5,6,Sta62,1
5,6,Sta63,214
5,6,Sta64,25
5,6,Sta65,41
5,6,Sta66,11
5,6,Sta67,101
5,6,Sta68,37
5,6,Sta69,51
5,6,Sta7,3
5,6,Sta70,39
5,6,Sta71,4
5,6,Sta72,35
5,6,Sta73,12
5,6,Sta74,39
5,6,Sta75,7
5,6,Sta76,24
5,6,Sta77,5
5,6,Sta78,8
5,6,Sta79,39
5,6,Sta8,9
5,6,Sta80,22
5,6,Sta81,78
5,6,Sta82,11
5,6,Sta83,38
5,6,Sta84,26
5,6,Sta85,29
5,6,Sta86,49
5,6,Sta87,50
5,6,Sta88,45
5,6,Sta89,213
5,6,Sta9,79
5,6,Sta90,52
5,6,Sta91,19
5,6,Sta92,22
5,6,Sta93,14
5,6,Sta94,17
5,6,Sta95,52
5,6,Sta96,14
5,6,Sta97,20
5,6,Sta98,41
5,6,Sta99,33
5,7,Sta1,44
5,7,Sta10,2
5,7,Sta100,60
5,7,Sta101,20
5,7,Sta102,4
5,7,Sta103,9
5,7,Sta104,47
5,7,Sta105,3
5,7,Sta106,8
5,7,Sta107,118
5,7,Sta108,119
5,7,Sta109,17
5,7,Sta11,3
5,7,Sta110,46
5,7,Sta111,7
5,7,Sta112,8
5,7,Sta113,15
5,7,Sta114,51
5,7,Sta115,155
5,7,Sta116,1
5,7,Sta117,13
5,7,Sta118,91
5,7,Sta119,14
5,7,Sta12,28
5,7,Sta120,43
5,7,Sta121,16
5,7,Sta122,42
5,7,Sta123,53
5,7,Sta124,10
5,7,Sta125,14
5,7,Sta126,253
5,7,Sta127,94
5,7,Sta128,11
5,7,Sta129,103
5,7,Sta13,8
5,7,Sta130,29
5,7,Sta131,36
5,7,Sta132,36
5,7,Sta133,9
5,7,Sta134,140
5,7,Sta135,32
5,7,Sta136,53
5,7,Sta137,25
5,7,Sta138,25
5,7,Sta139,15
5,7,Sta14,25
5,7,Sta140,11
5,7,Sta141,48
5,7,Sta142,62
5,7,Sta143,12
5,7,Sta144,20
5,7,Sta145,7
5,7,Sta146,61
5,7,Sta147,8
5,7,Sta148,15
5,7,Sta149,20
5,7,Sta15,24
5,7,Sta150,4
5,7,Sta151,18
5,7,Sta152,3
5,7,Sta153,8
5,7,Sta154,37
5,7,Sta155,31
5,7,Sta156,16
5,7,Sta157,21
5,7,Sta158,21
5,7,Sta159,24
5,7,Sta16,15
5,7,Sta160,39
5,7,Sta161,9
5,7,Sta162,82
5,7,Sta163,10
5,7,Sta164,3
5,7,Sta166,5
5,7,Sta167,30
5,7,Sta168,30
5,7,Sta17,48
5,7,Sta18,5
5,7,Sta19,4
5,7,Sta2,6
5,7,Sta20,152
5,7,Sta21,9
5,7,Sta22,34
5,7,Sta23,93
5,7,Sta24,1
5,7,Sta25,32
5,7,Sta26,19
5,7,Sta27,32
5,7,Sta28,30
5,7,Sta29,25
5,7,Sta3,6
5,7,Sta30,121
5,7,Sta31,32
5,7,Sta32,24
5,7,Sta33,6
5,7,Sta34,21
5,7,Sta35,24
5,7,Sta36,15
5,7,Sta37,28
5,7,Sta38,3
5,7,Sta39,26
5,7,Sta4,24
5,7,Sta40,99
5,7,Sta41,43
5,7,Sta42,36
5,7,Sta43,8
5,7,Sta44,33
5,7,Sta45,2
5,7,Sta46,17
5,7,Sta47,98
5,7,Sta48,15
5,7,Sta49,59
5,7,Sta5,96
5,7,Sta50,10
5,7,Sta51,5
5,7,Sta52,12
5,7,Sta53,14
5,7,Sta54,52
5,7,Sta55,43
5,7,Sta56,62
5,7,Sta57,9
5,7,Sta58,1
5,7,Sta59,17
5,7,Sta6,4
5,7,Sta60,7
5,7,Sta61,45
5,7,Sta62,5
5,7,Sta63,238
5,7,Sta64,31
5,7,Sta65,53
5,7,Sta66,9
5,7,Sta67,96
5,7,Sta68,33
5,7,Sta69,50
5,7,Sta7,8
5,7,Sta70,42
5,7,Sta71,6
5,7,Sta72,34
5,7,Sta73,12
5,7,Sta74,42
5,7,Sta75,7
5,7,Sta76,30
5,7,Sta77,4
5,7,Sta78,8
5,7,Sta79,29
5,7,Sta8,5
5,7,Sta80,28
5,7,Sta81,82
5,7,Sta82,9
5,7,Sta83,44
5,7,Sta84,28
5,7,Sta85,21
5,7,Sta86,61
5,7,Sta87,42
5,7,Sta88,62
5,7,Sta89,242
5,7,Sta9,81
5,7,Sta90,37
5,7,Sta91,16
5,7,Sta92,15
5,7,Sta93,19
5,7,Sta94,11
5,7,Sta95,41
5,7,Sta96,13
5,7,Sta97,12
5,7,Sta98,41
5,7,Sta99,30
5,8,Sta1,41
5,8,Sta10,3
5,8,Sta100,53
5,8,Sta101,20
5,8,Sta102,4
5,8,Sta103,11
5,8,Sta104,54
5,8,Sta105,6
5,8,Sta106,6
5,8,Sta107,127
5,8,Sta108,111
5,8,Sta109,20
5,8,Sta11,5
5,8,Sta110,36
5,8,Sta111,14
5,8,Sta112,9
5,8,Sta113,10
5,8,Sta114,51
5,8,Sta115,157
5,8,Sta116,1
5,8,Sta117,10
5,8,Sta118,81
5,8,Sta119,16
5,8,Sta12,35
5,8,Sta120,36
5,8,Sta121,22
5,8,Sta122,49
5,8,Sta123,49
5,8,Sta124,7
5,8,Sta125,12
5,8,Sta126,299
5,8,Sta127,124
5,8,Sta128,8
5,8,Sta129,123
5,8,Sta13,12
5,8,Sta130,38
5,8,Sta131,38
5,8,Sta132,34
5,8,Sta133,5
5,8,Sta134,142
5,8,Sta135,38
5,8,Sta136,45
5,8,Sta137,22
5,8,Sta138,35
5,8,Sta139,9
5,8,Sta14,14
5,8,Sta140,5
5,8,Sta141,52
5,8,Sta142,62
5,8,Sta143,13
5,8,Sta144,19
5,8,Sta145,7
5,8,Sta146,57
5,8,Sta147,7
5,8,Sta148,19
5,8,Sta149,23
5,8,Sta15,37
5,8,Sta150,2
5,8,Sta151,20
5,8,Sta152,5
5,8,Sta153,8
5,8,Sta154,36
5,8,Sta155,26
5,8,Sta156,17
5,8,Sta157,28
5,8,Sta158,26
5,8,Sta159,29
5,8,Sta16,15
5,8,Sta160,41
5,8,Sta161,8
5,8,Sta162,83
5,8,Sta163,7
5,8,Sta164,4
5,8,Sta165,2
5,8,Sta166,4
5,8,Sta167,24
5,8,Sta168,30
5,8,Sta17,51
5,8,Sta18,4
5,8,Sta19,5
5,8,Sta2,5
5,8,Sta20,150
5,8,Sta21,13
5,8,Sta22,39
5,8,Sta23,91
5,8,Sta25,41
5,8,Sta26,18
5,8,Sta27,34
5,8,Sta28,37
5,8,Sta29,29
5,8,Sta3,6
5,8,Sta30,117
5,8,Sta31,36
5,8,Sta32,20
5,8,Sta33,2
5,8,Sta34,16
5,8,Sta35,26
5,8,Sta36,12
5,8,Sta37,30
5,8,Sta38,2
5,8,Sta39,33
5,8,Sta4,18
5,8,Sta40,100
5,8,Sta41,50
5,8,Sta42,45
5,8,Sta43,8
5,8,Sta44,29
5,8,Sta45,2
5,8,Sta46,24
5,8,Sta47,98
5,8,Sta48,20
5,8,Sta49,60
5,8,Sta5,86
5,8,Sta50,12
5,8,Sta51,4
5,8,Sta52,16
5,8,Sta53,20
5,8,Sta54,57
5,8,Sta55,39
5,8,Sta56,49
5,8,Sta57,4
5,8,Sta59,8
5,8,Sta6,13
5,8,Sta60,14
5,8,Sta61,49
5,8,Sta62,4
5,8,Sta63,219
5,8,Sta64,28
5,8,Sta65,58
5,8,Sta66,12
5,8,Sta67,106
5,8,Sta68,36
5,8,Sta69,54
5,8,Sta7,8
5,8,Sta70,45
5,8,Sta71,5
5,8,Sta72,44
5,8,Sta73,12
5,8,Sta74,30
5,8,Sta75,8
5,8,Sta76,32
5,8,Sta77,7
5,8,Sta78,8
5,8,Sta79,32
5,8,Sta8,3
5,8,Sta80,31
5,8,Sta81,77
5,8,Sta82,9
5,8,Sta83,38
5,8,Sta84,27
5,8,Sta85,26
5,8,Sta86,58
5,8,Sta87,43
5,8,Sta88,45
5,8,Sta89,223
5,8,Sta9,74
5,8,Sta90,36
5,8,Sta91,21
5,8,Sta92,20
5,8,Sta93,23
5,8,Sta94,20
5,8,Sta95,45
5,8,Sta96,13
5,8,Sta97,8
5,8,Sta98,42
5,8,Sta99,35
5,9,Sta1,41
5,9,Sta10,4
5,9,Sta100,55
5,9,Sta101,20
5,9,Sta102,1
5,9,Sta103,7
5,9,Sta104,56
5,9,Sta105,5
5,9,Sta106,6
5,9,Sta107,123
5,9,Sta108,115
5,9,Sta109,14
5,9,Sta11,9
5,9,Sta110,40
5,9,Sta111,11
5,9,Sta112,21
5,9,Sta113,14
5,9,Sta114,56
5,9,Sta115,149
5,9,Sta116,1
5,9,Sta117,15
5,9,Sta118,86
5,9,Sta119,21
5,9,Sta12,35
5,9,Sta120,33
5,9,Sta121,20
5,9,Sta122,44
5,9,Sta123,46
5,9,Sta124,11
5,9,Sta125,20
5,9,Sta126,282
5,9,Sta127,86
5,9,Sta128,6
5,9,Sta129,126
5,9,Sta13,6
5,9,Sta130,24
5,9,Sta131,40
5,9,Sta132,32
5,9,Sta133,8
5,9,Sta134,181
5,9,Sta135,41
5,9,Sta136,42
5,9,Sta137,23
5,9,Sta138,26
5,9,Sta139,13
5,9,Sta14,20
5,9,Sta140,4
5,9,Sta141,49
5,9,Sta142,79
5,9,Sta143,13
5,9,Sta144,23
5,9,Sta145,7
5,9,Sta146,60
5,9,Sta147,11
5,9,Sta148,20
5,9,Sta149,25
5,9,Sta15,29
5,9,Sta150,4
5,9,Sta151,23
5,9,Sta152,6
5,9,Sta153,12
5,9,Sta154,49
5,9,Sta155,34
5,9,Sta156,27
5,9,Sta157,15
5,9,Sta158,39
5,9,Sta159,25
5,9,Sta16,16
5,9,Sta160,25
5,9,Sta161,8
5,9,Sta162,79
5,9,Sta163,2
5,9,Sta164,2
5,9,Sta165,4
5,9,Sta166,5
5,9,Sta167,30
5,9,Sta168,23
5,9,Sta17,62
5,9,Sta18,4
5,9,Sta19,5
5,9,Sta2,9
5,9,Sta20,132
5,9,Sta21,15
5,9,Sta22,44
5,9,Sta23,88
5,9,Sta24,1
5,9,Sta25,37
5,9,Sta26,17
5,9,Sta27,28
5,9,Sta28,34
5,9,Sta29,36
5,9,Sta3,7
5,9,Sta30,127
5,9,Sta31,30
5,9,Sta32,25
5,9,Sta33,7
5,9,Sta34,17
5,9,Sta35,22
5,9,Sta36,18
5,9,Sta37,30
5,9,Sta38,6
5,9,Sta39,20
5,9,Sta4,20
5,9,Sta40,120
5,9,Sta41,48
5,9,Sta42,48
5,9,Sta43,9
5,9,Sta44,25
5,9,Sta45,3
5,9,Sta46,28
5,9,Sta47,105
5,9,Sta48,24
5,9,Sta49,69
5,9,Sta5,92
5,9,Sta50,7
5,9,Sta51,6
5,9,Sta52,14
5,9,Sta53,19
5,9,Sta54,68
5,9,Sta55,37
5,9,Sta56,54
5,9,Sta57,8
5,9,Sta58,1
5,9,Sta59,15
5,9,Sta6,3
5,9,Sta60,9
5,9,Sta61,49
5,9,Sta62,2
5,9,Sta63,218
5,9,Sta64,27
5,9,Sta65,54
5,9,Sta66,18
5,9,Sta67,90
5,9,Sta68,30
5,9,Sta69,52
5,9,Sta7,11
5,9,Sta70,44
5,9,Sta71,2
5,9,Sta72,37
5,9,Sta73,14
5,9,Sta74,38
5,9,Sta75,8
5,9,Sta76,41
5,9,Sta77,3
5,9,Sta78,9
5,9,Sta79,40
5,9,Sta8,4
5,9,Sta80,38
5,9,Sta81,73
5,9,Sta82,16
5,9,Sta83,39
5,9,Sta84,25
5,9,Sta85,29
5,9,Sta86,64
5,9,Sta87,43
5,9,Sta88,46
5,9,Sta89,260
5,9,Sta9,84
5,9,Sta90,36
5,9,Sta91,24
5,9,Sta92,17
5,9,Sta93,21
5,9,Sta94,18
5,9,Sta95,56
5,9,Sta96,15
5,9,Sta97,17
5,9,Sta98,40
5,9,Sta99,37
5,10,Sta1,33
5,10,Sta10,2
5,10,Sta100,44
5,10,Sta101,9
5,10,Sta103,10
5,10,Sta104,50
5,10,Sta105,5
5,10,Sta106,7
5,10,Sta107,66
5,10,Sta108,97
5,10,Sta109,42
5,10,Sta11,11
5,10,Sta110,53
5,10,Sta111,6
5,10,Sta112,23
5,10,Sta113,6
5,10,Sta114,36
5,10,Sta115,91
5,10,Sta117,6
5,10,Sta118,43
5,10,Sta119,14
5,10,Sta12,16
5,10,Sta120,33
5,10,Sta121,32
5,10,Sta122,46
5,10,Sta123,34
5,10,Sta124,6
5,10,Sta125,43
5,10,Sta126,263
5,10,Sta127,64
5,10,Sta128,12
5,10,Sta129,85
5,10,Sta13,11
5,10,Sta130,19
